"album_code";"album_id";"album";"track_id";"main_track_id";"titre";"version";"alternate";"composer_avant";"composer_proposé";"action";"justification";"artist";"publisher";"ayants_droit_structurés";"validation"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"3d33430a513f17a92f6ba3f5d8815c89";"";"CORAL UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"f4abf0e502c8f4f7f6011e29d68d7846";"";"CORAL RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"be6a8010e19933baba0313aea3653aac";"";"WHITE WOLF";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"c788222cb48fe2cfefff741b6e3d2bc5";"";"WHITE WOLF UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"ce99224ce85413e996937d75d4aad81f";"";"WHITE WOLF RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"4448f1d5c216613d1416ab10a7d7ce69";"";"WHITE WOLF SOLO FLUTE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"407f76c230fe593f0224cfe71aa9debb";"";"BLUE MOUNTAIN FLOW";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"758286523fe05027563d424eb579b30f";"";"BLUE MOUNTAIN FLOW UNDERSCORE 1";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"f9467d69f7acb3d7290d64fa096cb15f";"";"BLUE MOUNTAIN FLOW UNDERSCORE 2";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"e8a954cb1aeeabd5ffcd63f8db6624a7";"";"BLUE MOUNTAIN FLOW RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"30d50b6600c32376097830698b6e7313";"";"BLUE MOUNTAIN FLOW SOLO SAXOPHONE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"18bb8e1bd9d9e29fe9c8336bf181ec32";"";"SUSPICION";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"15655f88ecb4e266a99587cb7004e64d";"";"SUSPICION UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"db00b56ff7b39ccf4b0f1e59d1a1994a";"";"SUSPICION RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"3857a40b5a006fd78c01fa5d4e4d7cb0";"";"SUSPICION SOLO MELODICA";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"ebffede51801a3f55bec0bfe5745c587";"";"ROBO DUB";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"d83c65be6226b759ee0a34b1b34d9403";"";"ROBO DUB INSTRUMENTAL";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"48e42b581daa8a6b2e9c5c57508987c6";"";"ROBO DUB AMBIENT";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"6a1fe32a1bf1908f8e4c81bdcdda6042";"";"ROBO DUB RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"1dccbed80f0742f6a895a529b154f880";"";"BAD JUJU";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"7dfef5e907505051c25c2be37b06d993";"";"BAD JUJU UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"5a3f0800c697b120fc7872c573993b28";"";"BAD JUJU RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"502af15b98088ac1ea04191799f17a27";"";"IRIE PIPES";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"ca0a869caaf49d62f09642fabff1eeca";"";"IRIE PIPES UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"506bb19f6f665fda11ac362ba9518ad4";"";"IRIE PIPES AMBIENT";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"b3e4e31d1ead3e30d30483631fa14192";"";"IRIE PIPES RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"db9dbcae6bae9cb9009b0226533cc910";"";"IRIE PIPES SOLO FLUTE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"df37b0df77241bbd061dbbcc7c3c2669";"";"CURSED SHIP";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"01ea2a838af2ae956e34a82e8d0f86b3";"";"CURSED SHIP UNDERSCORE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"c51cf1f76021ce1efca90705c6aababc";"";"CURSED SHIP AMBIENT";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"8be7cd1cc5b1bc3e8db4c977ad43870e";"";"CURSED SHIP RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"25122c956d4d061dba3f03920fecdc71";"";"CURSED SHIP SOLO TRUMPET";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"1453837d599fdb62ede28fccaa8916f8";"";"MIDNIGHT DUB";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société-et-identité-structurée+suffixe-société";"";"PARIGO  (NS)";"Thomas Cirade|Composer|SACEM|462037083| · Parigo|Original Publisher|SACEM|461629743| · Jimmy Zaccadrelli|Composer|SACEM|153718470| · Nicodrum|Composer|SACEM|554859114| · Yann Jaffre|Composer|SACEM|496141635|";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"b47cb4e4e4f56ff303fcf152bebf5640";"";"MIDNIGHT DUB UNDERSCORE 1";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"db238e6a40e5389690b5b7986b3f4ae6";"";"MIDNIGHT DUB UNDERSCORE 2";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"d1063db6c896eaaed89907a897caec76";"";"MIDNIGHT DUB AMBIENT";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"55cda2db7503049083ff49fefba43922";"";"MIDNIGHT DUB RIDDIM";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0046";"1ae37aca2b3dfa51";"Dub Experience";"e3804f288c97160eade10750d9932195";"";"MIDNIGHT DUB SOLO SAXOPHONE";"Main";"false";"Thomas Cirade (NS) · Jimmy Zaccardelli (NS) · Nicodrum (NS) · Yann Jaffre (SACEM)";"Thomas Cirade · Jimmy Zaccardelli · Nicodrum · Yann Jaffre";"update";"suffixe-société";"";"PARIGO  (NS)";"";"pilot-pending"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"1e19c3fb4db7dfc9";"";"California Skate Cult";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"0eca2e38f587f6cc";"";"Mystery Town";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"769ee077fc732b66";"";"Living For The Music";"Main";"false";"2080 · 208";"2080";"update";"correction-explicite-validée";"";"PARIGO";"2080|Author|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743| · 2080|Composer|SACEM|689485078|";"pilot-pending"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"42f5913a2d0b180d";"";"Living For The Music Instrumental";"Main";"false";"2080 · 208";"2080";"update";"correction-explicite-validée";"";"PARIGO";"2080|Author|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743| · 2080|Composer|SACEM|689485078|";"pilot-pending"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"86b8412bf43ec5a8";"";"The Machine";"Main";"false";"2080 · 208";"2080";"update";"correction-explicite-validée";"";"PARIGO";"2080|Author|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743| · 2080|Composer|SACEM|689485078|";"pilot-pending"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"6d7dc5ca54b15c71";"";"The Machine Instrumental";"Main";"false";"2080 · 208";"2080";"update";"correction-explicite-validée";"";"PARIGO";"2080|Author|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743| · 2080|Composer|SACEM|689485078|";"pilot-pending"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"fae31eda02159382";"";"Running Free";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"1449ace6609cc034";"";"Haunted Arcade";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"22cc896eeec38224";"";"Microvision";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"07d9f4190973c110";"";"Microvision Instrumental";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"62e1a1d22420ffa9";"";"Virtual Reality";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"a6b9bad02eb5390e";"";"Knight Awakening";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"d802c7db2062edc1";"";"Electric Orient";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"893f1fcc31807e66";"";"Robot Factory";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"be810288deb5782c";"";"The Hero Is Watching";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"a8bf526c40440c26";"";"Battle Punch";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"da2c2bf1cb5e66e8";"";"Into The Darkness";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0045";"bb238ebaef5a4b02";"Pixel Fiction";"32c12b77e162e59e";"";"Program Error";"Main";"false";"2080";"2080";"no-change";"déjà-canonique";"";"PARIGO";"2080|Composer|SACEM|689485078| · PARIGO|Original Publisher|SACEM|461629743|";"no-change"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"e527849971dff951";"";"Dark Ambient Apocalypse";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"ff8c79c20ae508a7";"";"Dark Ambient Apocalypse Underscore";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann Kornowicz";"update";"suffixe-société";"";"PARIGO  (SACEM)";"";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"762233fb29afc224";"";"Dark Ambient Datas";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"c3d1cc6eae58da79";"";"Dark Ambient Datas Underscore";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann Kornowicz";"update";"suffixe-société";"";"PARIGO  (SACEM)";"";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"1117c3677882e6b1";"";"Dark Ambient Fantasy";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"d2cb21a74a9b3846";"";"Dark Ambient Memories";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"b706eed49a31588d";"";"Dark Ambient Ceremony";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"781a169196096376";"";"Dark Ambient Ceremony Underscore";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann Kornowicz";"update";"suffixe-société";"";"PARIGO  (SACEM)";"";"pilot-pending"
"PGO0044";"b9f6d3fa756c657a";"Dark Ambient Vol. 2";"6324497ec62aac40";"";"Dark Ambient Discovery";"Main";"false";"Ugly Mac Beer (SACEM) · Yann Kornowicz (SACEM)";"Ugly Mac Beer · Yann KORNOWICZ";"update";"suffixe-société-et-identité-structurée";"";"PARIGO  (SACEM)";"Yann KORNOWICZ|Composer|SACEM|803177360| · PARIGO|Original Publisher|SACEM|461629743| · Ugly Mac Beer|Composer|SACEM|547737710|";"pilot-pending"
